source_url,target_url,match_confidence
https://afd-dortmund.de/aktuelles/2016/03/achtung-geaenderter-termin-fuer-den-afd-treff,https://afd-dortmund.devalternita.de/aktuelles/2016/03/achtung-geaenderter-termin-fuer-den-afd-treff,exact_path
https://afd-dortmund.de/aktuelles/2016/03/afd-erstattet-anzeige-nach-drohungen-gegen-afd-treff,https://afd-dortmund.devalternita.de/aktuelles/2016/03/afd-erstattet-anzeige-nach-drohungen-gegen-afd-treff,exact_path
https://afd-dortmund.de/aktuelles/2016/03/afd-gegen-zuwanderer-leuchtturm-kreisverband-und-ratsfraktion-lehnen-riesige-neuaufnahmeeinrichtung-in-huckarde-ab-2,https://afd-dortmund.devalternita.de/aktuelles/2016/03/afd-gegen-zuwanderer-leuchtturm-kreisverband-und-ratsfraktion-lehnen-riesige-neuaufnahmeeinrichtung-in-huckarde-ab-2,exact_path
https://afd-dortmund.de/aktuelles/2016/03/afd-gruene-sprechen-mit-gespaltener-zunge,https://afd-dortmund.devalternita.de/aktuelles/2016/03/afd-gruene-sprechen-mit-gespaltener-zunge,exact_path
https://afd-dortmund.de/aktuelles/2016/03/der-gruene-volker-und-die-dekadenz-unserer-eliten-ein-kommentar,https://afd-dortmund.devalternita.de/aktuelles/2016/03/der-gruene-volker-und-die-dekadenz-unserer-eliten-ein-kommentar,exact_path
https://afd-dortmund.de/aktuelles/2016/03/euro-retterin-merkel-laesst-gruessen-die-deutschen-sparer-werden-weiter-enteignet-die-sparkasse-schliesst-filialen,https://afd-dortmund.devalternita.de/aktuelles/2016/03/euro-retterin-merkel-laesst-gruessen-die-deutschen-sparer-werden-weiter-enteignet-die-sparkasse-schliesst-filialen,exact_path
https://afd-dortmund.de/aktuelles/2016/03/herzliche-einladung-zum-offenen-afd-treffen-am-10-maerz-2,https://afd-dortmund.devalternita.de/aktuelles/2016/03/herzliche-einladung-zum-offenen-afd-treffen-am-10-maerz-2,exact_path
https://afd-dortmund.de/aktuelles/2016/03/schengen-laesst-gruessen-freie-fahrt-fuer-freie-straftaeter-einbrueche-stiegen-in-dortmund-um-21-6-prozent,https://afd-dortmund.devalternita.de/aktuelles/2016/03/schengen-laesst-gruessen-freie-fahrt-fuer-freie-straftaeter-einbrueche-stiegen-in-dortmund-um-21-6-prozent,exact_path
https://afd-dortmund.de/aktuelles/2016/03/wir-sind-gekommen-um-zu-bleiben-herzlichen-glueckwunsch-an-unsere-waehler-und-wahlkaempfer-in-baden-wuerttemberg-sachsen-anhalt-und-rheinland-pfalz,https://afd-dortmund.devalternita.de/aktuelles/2016/03/wir-sind-gekommen-um-zu-bleiben-herzlichen-glueckwunsch-an-unsere-waehler-und-wahlkaempfer-in-baden-wuerttemberg-sachsen-anhalt-und-rheinland-pfalz,exact_path
https://afd-dortmund.de/aktuelles/2016/04/afd-zeigte-flagge-im-stadtzentrum-unna-200-buerger-demonstrierten-gegen-politik-der-bundesregierung,https://afd-dortmund.devalternita.de/aktuelles/2016/04/afd-zeigte-flagge-im-stadtzentrum-unna-200-buerger-demonstrierten-gegen-politik-der-bundesregierung,exact_path
https://afd-dortmund.de/aktuelles/2016/04/veranstaltungshinweis-afd-demo-merkel-muss-weg-am-22-04-1845-lindenplatz-unna,https://afd-dortmund.devalternita.de/aktuelles/2016/04/veranstaltungshinweis-afd-demo-merkel-muss-weg-am-22-04-1845-lindenplatz-unna,exact_path
